phylum	species	file	link
arthropoda	PEUR1	filtered.cds	http://gofile.me/5wDJy/DWuiTMmtw
arthropoda	AMIS1	filtered.cds	http://gofile.me/5wDJy/F0cqfgrXV
arthropoda	OCSI1	filtered.cds	http://gofile.me/5wDJy/H4jl8AFOh
arthropoda	NPAL1	filtered.cds	http://gofile.me/5wDJy/4SihQltqc
arthropoda	TCAL1	filtered.cds	http://gofile.me/5wDJy/yLz9YLzyA
arthropoda	GJAP1	filtered.cds	http://gofile.me/5wDJy/ppqx15Cqo
arthropoda	KHIB1	filtered.cds	http://gofile.me/5wDJy/gdlaIsLVl
arthropoda	TCIN1	filtered.cds	http://gofile.me/5wDJy/vsq1J8ezt
arthropoda	SBOY1	filtered.cds	http://gofile.me/5wDJy/WuWffeO5r
hemichordata	PTFL1	filtered.cds	http://gofile.me/5wDJy/0lMhEjlyr
hemichordata	CEPH1	filtered.cds	http://gofile.me/5wDJy/FsdXpEPkv
hemichordata	RANN1	filtered.cds	http://gofile.me/5wDJy/uV5C1iGUC
nematoda	HMEP2	filtered.cds	http://gofile.me/5wDJy/b40dsyfgH
nematoda	EUCH1	filtered.cds	http://gofile.me/5wDJy/D85ej2kjB
nematoda	TOBR1	filtered.cds	http://gofile.me/5wDJy/gWsmmfFH2
nematoda	TACE1	filtered.cds	http://gofile.me/5wDJy/wxSnbqSCs
nematoda	DIMA1	filtered.cds	http://gofile.me/5wDJy/heyQ5mxY5
nematoda	SPSP1	filtered.cds	http://gofile.me/5wDJy/Pxg3CQ0yR
nematoda	HHER1	filtered.cds	http://gofile.me/5wDJy/BASo1BtOs
nematoda	ANGR1	filtered.cds	http://gofile.me/5wDJy/OAjvcg1Mx
nematoda	ALDO1	filtered.cds	http://gofile.me/5wDJy/3MwXBuRQr
nematoda	PPUN2	filtered.cds	http://gofile.me/5wDJy/xGbDLdtwZ
nematoda	LETE1	filtered.cds	http://gofile.me/5wDJy/APtOIUzWn
nematoda	DORY1	filtered.cds	http://gofile.me/5wDJy/2ZUzHRlt9
nematoda	EBRE1	filtered.cds	http://gofile.me/5wDJy/FKA8aJcsO
nematoda	LINH1	filtered.cds	http://gofile.me/5wDJy/nQqTZ5f2M
nematoda	PVUL1	filtered.cds	http://gofile.me/5wDJy/Nr38Fh3CG
nematoda	GAMM1	filtered.cds	http://gofile.me/5wDJy/JzJnjBvtT
nematoda	HADO1	filtered.cds	http://gofile.me/5wDJy/kiJtnCRG2
xenoturbellida	XPRO1	filtered.cds	http://gofile.me/5wDJy/cv59iCb3d
entoprocta	LOKK1	filtered.cds	http://gofile.me/5wDJy/VCO2dVyoa
entoprocta	BAGR2	filtered.cds	http://gofile.me/5wDJy/b01US5Eyl
entoprocta	PCER1	filtered.cds	http://gofile.me/5wDJy/nR4sAhp3z
entoprocta	LNOR1	filtered.cds	http://gofile.me/5wDJy/4iLKA8GKI
outgroup	NDEL1	filtered.cds	http://gofile.me/5wDJy/PaR57U3fk
outgroup	SDES1	filtered.cds	http://gofile.me/5wDJy/cn3VjE0co
placozoa	HHON1	filtered.cds	http://gofile.me/5wDJy/DSfIZJNV4
kinorhyncha	PQUA1	filtered.cds	http://gofile.me/5wDJy/9xo5HatkL
kinorhyncha	SARM1	filtered.cds	http://gofile.me/5wDJy/7F2B8uEDT
kinorhyncha	CVAN1	filtered.cds	http://gofile.me/5wDJy/d4WYmYH8u
kinorhyncha	ZYON1	filtered.cds	http://gofile.me/5wDJy/d9bEEblWR
kinorhyncha	FKAL1	filtered.cds	http://gofile.me/5wDJy/Rq5S3cXlx
kinorhyncha	CSPI1	filtered.cds	http://gofile.me/5wDJy/csqDsQ2tL
kinorhyncha	PILY1	filtered.cds	http://gofile.me/5wDJy/4mfVlzI0l
kinorhyncha	CYUS1	filtered.cds	http://gofile.me/5wDJy/P0NqX9t0s
kinorhyncha	EOHT1	filtered.cds	http://gofile.me/5wDJy/J3vZtSTe2
kinorhyncha	PGIG1	filtered.cds	http://gofile.me/5wDJy/3WVbQa74X
kinorhyncha	TSEM1	filtered.cds	http://gofile.me/5wDJy/33XdWAXBA
kinorhyncha	ZBRI1	filtered.cds	http://gofile.me/5wDJy/ikioxE8aC
kinorhyncha	CSTY1	filtered.cds	http://gofile.me/5wDJy/6H1UHXwyA
kinorhyncha	APAU1	filtered.cds	http://gofile.me/5wDJy/J9Bq7SMj9
priapulida	HSPI1	filtered.cds	http://gofile.me/5wDJy/rMrCZpemi
acoela	HMIA1	genomes.pep	http://gofile.me/5wDJy/mpY9rNhAs
acoela	SYRO2	genomes.pep	http://gofile.me/5wDJy/BTMh3JHu7
mollusca	PMAX1	genomes.pep	http://gofile.me/5wDJy/n3zDdepXj
mollusca	SCON2	genomes.pep	http://gofile.me/5wDJy/58Eqq8TRG
mollusca	ECHL1	genomes.pep	http://gofile.me/5wDJy/jnKr9HRjM
mollusca	MYES2	genomes.pep	http://gofile.me/5wDJy/M1i296dlw
mollusca	LSTA1	genomes.pep	http://gofile.me/5wDJy/TrSKupYiG
mollusca	LGIG1	genomes.pep	http://gofile.me/5wDJy/2qp2zraGX
mollusca	MHON1	genomes.pep	http://gofile.me/5wDJy/9VNFBIOmu
mollusca	ADUX1	genomes.pep	http://gofile.me/5wDJy/dmF2PKKey
mollusca	MCOR2	genomes.pep	http://gofile.me/5wDJy/XkBbIE0xf
mollusca	BPLA1	genomes.pep	http://gofile.me/5wDJy/3wfi2DMTg
mollusca	DROS1	genomes.pep	http://gofile.me/5wDJy/b9lrMvqYR
mollusca	GAEG2	genomes.pep	http://gofile.me/5wDJy/9ZG2Kl4fz
mollusca	ARVU2	genomes.pep	http://gofile.me/5wDJy/k9LNvjQZD
mollusca	OEDU1	genomes.pep	http://gofile.me/5wDJy/qEt7l0kPN
mollusca	MACO1	genomes.pep	http://gofile.me/5wDJy/k4gvbWfFr
mollusca	SBRO1	genomes.pep	http://gofile.me/5wDJy/FJG74VOa9
mollusca	CGIG2	genomes.pep	http://gofile.me/5wDJy/haTy8J2oM
mollusca	LNYA2	genomes.pep	http://gofile.me/5wDJy/1aWNhMMTS
mollusca	OBIM1	genomes.pep	http://gofile.me/5wDJy/52PRaiUnI
mollusca	CSQU2	genomes.pep	http://gofile.me/5wDJy/mbtbSJcCi
mollusca	PCAN2	genomes.pep	http://gofile.me/5wDJy/WTuPiaTqA
mollusca	SGLO1	genomes.pep	http://gofile.me/5wDJy/M5ldPsC5b
mollusca	AIMM1	genomes.pep	http://gofile.me/5wDJy/TkDGwED4A
mollusca	CUNI3	genomes.pep	http://gofile.me/5wDJy/b9CuqKNoC
mollusca	CRVI2	genomes.pep	http://gofile.me/5wDJy/TvETsfiRt
mollusca	BGLA2	genomes.pep	http://gofile.me/5wDJy/YTxBiILNh
mollusca	OSIN2	genomes.pep	http://gofile.me/5wDJy/dVOTCX5Wj
mollusca	PMAC2	genomes.pep	http://gofile.me/5wDJy/DKIJwZS4n
mollusca	ACGR1	genomes.pep	http://gofile.me/5wDJy/zMEchNEZL
mollusca	APUR1	genomes.pep	http://gofile.me/5wDJy/0pytBp1kV
mollusca	MMAR2	genomes.pep	http://gofile.me/5wDJy/rS3YDEYUu
annelida	OALV1	genomes.pep	http://gofile.me/5wDJy/mBu41tCAw
annelida	MVUL1	genomes.pep	http://gofile.me/5wDJy/tmZagwmxe
annelida	RPAC1	genomes.pep	http://gofile.me/5wDJy/jszwZFeBE
annelida	HROB1	genomes.pep	http://gofile.me/5wDJy/QrmK6pGhx
annelida	DGYR1	genomes.pep	http://gofile.me/5wDJy/wYfCuuDK9
annelida	NNAJ1	genomes.pep	http://gofile.me/5wDJy/sfjxigQ7u
annelida	LSAT1	genomes.pep	http://gofile.me/5wDJy/iXW5V8bV4
annelida	OFUS1	genomes.pep	http://gofile.me/5wDJy/axPoBqUuv
annelida	OFRA1	genomes.pep	http://gofile.me/5wDJy/rFBwbWS6C
annelida	PECH1	genomes.pep	http://gofile.me/5wDJy/xIbw7I2p1
annelida	WPIG1	genomes.pep	http://gofile.me/5wDJy/2fedvTKDZ
annelida	ECRY2	genomes.pep	http://gofile.me/5wDJy/6MwOJwbFV
annelida	EAND1	genomes.pep	http://gofile.me/5wDJy/EsLuggHFd
annelida	CMAT1	genomes.pep	http://gofile.me/5wDJy/3ulss7k0i
annelida	CTEL1	genomes.pep	http://gofile.me/5wDJy/69SmBuhLK
tardigrada	HEXE1	genomes.pep	http://gofile.me/5wDJy/QwyY9HfxY
tardigrada	PMET1	genomes.pep	http://gofile.me/5wDJy/vDxEB0K6H
tardigrada	RVAR1	genomes.pep	http://gofile.me/5wDJy/Vhww0brtP
brachiopoda	LANA1	genomes.pep	http://gofile.me/5wDJy/2HKcaV9Y1
rotifera	RSOC1	genomes.pep	http://gofile.me/5wDJy/WqSy7r4mI
rotifera	AVAG1	genomes.pep	http://gofile.me/5wDJy/vnHpYZqEe
rotifera	DCAR1	genomes.pep	http://gofile.me/5wDJy/Yl8xEjdA9
rotifera	BPLI1	genomes.pep	http://gofile.me/5wDJy/Q4nqptRqx
echinodermata	ARUB1	genomes.pep	http://gofile.me/5wDJy/gwvRXMW8C
echinodermata	ANJA1	genomes.pep	http://gofile.me/5wDJy/PgQ03MuC4
echinodermata	LVAR1	genomes.pep	http://gofile.me/5wDJy/1EnfHsOxL
echinodermata	CHEH1	genomes.pep	http://gofile.me/5wDJy/xaNtpNM24
craniata	DGLI1	genomes.pep	http://gofile.me/5wDJy/BYlgVJU4d
craniata	PANN1	genomes.pep	http://gofile.me/5wDJy/AKyULr3Yx
craniata	AMEX1	genomes.pep	http://gofile.me/5wDJy/KB67oHLqb
craniata	CMIL1	genomes.pep	http://gofile.me/5wDJy/zPfv08uLK
craniata	ENAU1	genomes.pep	http://gofile.me/5wDJy/sKU62YbjG
craniata	SPUN1	genomes.pep	http://gofile.me/5wDJy/W4tH0l6e2
craniata	SMAX1	genomes.pep	http://gofile.me/5wDJy/prgyzktkc
craniata	EBUR1	genomes.pep	http://gofile.me/5wDJy/GyZnOf4Zu
craniata	ASPA1	genomes.pep	http://gofile.me/5wDJy/A3ymbRLpb
craniata	XLAE1	genomes.pep	http://gofile.me/5wDJy/pmAFyhfVC
craniata	ARUT1	genomes.pep	http://gofile.me/5wDJy/2bZ6XzdTf
craniata	MARM1	genomes.pep	http://gofile.me/5wDJy/lIjLWbUsl
craniata	MMUR1	genomes.pep	http://gofile.me/5wDJy/5nKnmsA5Z
craniata	XCOU1	genomes.pep	http://gofile.me/5wDJy/ntPKzQz0Q
craniata	SORB1	genomes.pep	http://gofile.me/5wDJy/oCACyYrNq
craniata	ELUC1	genomes.pep	http://gofile.me/5wDJy/4vy5X3JvE
craniata	MMEN1	genomes.pep	http://gofile.me/5wDJy/AUAzSMwMa
craniata	GEVG1	genomes.pep	http://gofile.me/5wDJy/xWgLDsPfz
craniata	ATES1	genomes.pep	http://gofile.me/5wDJy/LBHmn3yeD
craniata	NWHI1	genomes.pep	http://gofile.me/5wDJy/cBN2wbDqZ
craniata	KMAR1	genomes.pep	http://gofile.me/5wDJy/ZLWBBEJkT
craniata	AMME1	genomes.pep	http://gofile.me/5wDJy/fk9c7LM2c
craniata	CPLA1	genomes.pep	http://gofile.me/5wDJy/QFWuVtRXl
craniata	DNOV1	genomes.pep	http://gofile.me/5wDJy/5QZutTYUc
craniata	ENPU1	genomes.pep	http://gofile.me/5wDJy/J0YlyaZ6k
craniata	ECAL1	genomes.pep	http://gofile.me/5wDJy/LFlh1k6Kx
craniata	ANGU1	genomes.pep	http://gofile.me/5wDJy/yXt1Bbxdg
craniata	CLMA1	genomes.pep	http://gofile.me/5wDJy/3KD7AbLAL
craniata	MALB1	genomes.pep	http://gofile.me/5wDJy/4ebatUqvj
craniata	EELE1	genomes.pep	http://gofile.me/5wDJy/yMXyoultK
craniata	HSAP1	genomes.pep	http://gofile.me/5wDJy/IWGCYwwGG
craniata	AMRA1	genomes.pep	http://gofile.me/5wDJy/5twpKooU4
craniata	LOCU1	genomes.pep	http://gofile.me/5wDJy/Y70FluxKo
craniata	PSPA1	genomes.pep	http://gofile.me/5wDJy/0hnPDZko6
craniata	PETM1	genomes.pep	http://gofile.me/5wDJy/L1IoNSdmV
craniata	RTEM1	genomes.pep	http://gofile.me/5wDJy/O9DzHLG39
craniata	AGIG1	genomes.pep	http://gofile.me/5wDJy/rHdqP6gAM
craniata	MICE1	genomes.pep	http://gofile.me/5wDJy/UPuRnWiIc
craniata	SFOR1	genomes.pep	http://gofile.me/5wDJy/vlVDEfXap
craniata	PERM1	genomes.pep	http://gofile.me/5wDJy/LYjZjCae9
craniata	LCHA1	genomes.pep	http://gofile.me/5wDJy/k0SBdov0y
craniata	PMUR1	genomes.pep	http://gofile.me/5wDJy/DMn7YKErZ
craniata	BGAR1	genomes.pep	http://gofile.me/5wDJy/OlZEnriOL
craniata	CPOR1	genomes.pep	http://gofile.me/5wDJy/bRL4T5DWi
craniata	CMYD1	genomes.pep	http://gofile.me/5wDJy/vz2ySHFxy
craniata	LLEI1	genomes.pep	http://gofile.me/5wDJy/Rf9u6BILb
craniata	XTRO1	genomes.pep	http://gofile.me/5wDJy/8zQgVknB0
craniata	TACU1	genomes.pep	http://gofile.me/5wDJy/qstMUSxIT
craniata	BSPL1	genomes.pep	http://gofile.me/5wDJy/LeAv7h5ri
craniata	ASIN1	genomes.pep	http://gofile.me/5wDJy/2x9jzN2Bl
craniata	CLUM1	genomes.pep	http://gofile.me/5wDJy/42EXYTMdJ
craniata	MCYP1	genomes.pep	http://gofile.me/5wDJy/oGdM6xLkf
craniata	CDID1	genomes.pep	http://gofile.me/5wDJy/OCes6rXqU
craniata	CCHA1	genomes.pep	http://gofile.me/5wDJy/uCSraBcHF
craniata	AMCA1	genomes.pep	http://gofile.me/5wDJy/oLmX5uatZ
craniata	GMOR1	genomes.pep	http://gofile.me/5wDJy/4QPCLz4NJ
craniata	ECOQ1	genomes.pep	http://gofile.me/5wDJy/G9AA9KIvK
craniata	MUNI1	genomes.pep	http://gofile.me/5wDJy/QgziCrblC
craniata	BPEC1	genomes.pep	http://gofile.me/5wDJy/vX2Sgcu1h
craniata	DCLU1	genomes.pep	http://gofile.me/5wDJy/DS5QevJHd
craniata	DRER1	genomes.pep	http://gofile.me/5wDJy/12Vslunsc
craniata	GSER1	genomes.pep	http://gofile.me/5wDJy/2I6WSscAC
craniata	POSE1	genomes.pep	http://gofile.me/5wDJy/3kEaXpnc6
craniata	RBIV1	genomes.pep	http://gofile.me/5wDJy/sSAuBLKly
craniata	SUMB1	genomes.pep	http://gofile.me/5wDJy/KfCGacmBe
craniata	CHLA1	genomes.pep	http://gofile.me/5wDJy/MugsqotCe
craniata	OANA1	genomes.pep	http://gofile.me/5wDJy/nQU51Wk9R
nematomorpha	GORD1	genomes.pep	http://gofile.me/5wDJy/7rsiIxHXQ
cephalochordata	BBEL1	genomes.pep	http://gofile.me/5wDJy/Cu7L1Zpx2
cephalochordata	BFLO1	genomes.pep	http://gofile.me/5wDJy/dFWrc4AlB
cephalochordata	BLAN1	genomes.pep	http://gofile.me/5wDJy/CRvCtrW3q
bryozoa	BNER1	genomes.pep	http://gofile.me/5wDJy/ywtBdNzSO
nemertea	LLON1	genomes.pep	http://gofile.me/5wDJy/O4T31ajeg
nemertea	NGEN1	genomes.pep	http://gofile.me/5wDJy/5ryowRbkY
platyhelminthes	PCRO1	genomes.pep	http://gofile.me/5wDJy/3O5rPMRHY
platyhelminthes	SMED2	genomes.pep	http://gofile.me/5wDJy/vkCyJS1TF
platyhelminthes	MLIG1	genomes.pep	http://gofile.me/5wDJy/jZG2xq18m
onychophora	EBRO2	genomes.pep	http://gofile.me/5wDJy/O0G2JZf7v
porifera	OMIN1	genomes.pep	http://gofile.me/5wDJy/xtTC3aTjk
porifera	AQUE1	genomes.pep	http://gofile.me/5wDJy/SB6eGAPLO
porifera	EMUE1	genomes.pep	http://gofile.me/5wDJy/MX4Lfi0Bz
phoronida	PAUS1	genomes.pep	http://gofile.me/5wDJy/G1q3NdXgQ
arthropoda	GMAE1	genomes.pep	http://gofile.me/5wDJy/v1muhKXWg
arthropoda	NFUL1	genomes.pep	http://gofile.me/5wDJy/d2rHIkLb4
arthropoda	VJAC1	genomes.pep	http://gofile.me/5wDJy/UJY5kW4p8
arthropoda	POTR1	genomes.pep	http://gofile.me/5wDJy/pq381Utzi
arthropoda	CSEC1	genomes.pep	http://gofile.me/5wDJy/55AIq08cx
arthropoda	ESIN1	genomes.pep	http://gofile.me/5wDJy/IR7pbyeep
arthropoda	BCOP1	genomes.pep	http://gofile.me/5wDJy/XZnq56THf
arthropoda	AAMP1	genomes.pep	http://gofile.me/5wDJy/wgOwStULf
arthropoda	PPYR3	genomes.pep	http://gofile.me/5wDJy/oms9NO3pI
arthropoda	PCAM1	genomes.pep	http://gofile.me/5wDJy/pcxylmEqT
arthropoda	ABRU1	genomes.pep	http://gofile.me/5wDJy/Qm7yVwoEo
arthropoda	TRLO1	genomes.pep	http://gofile.me/5wDJy/TuEOvNyKk
arthropoda	CSCU1	genomes.pep	http://gofile.me/5wDJy/e8iLK43vH
arthropoda	SASC1	genomes.pep	http://gofile.me/5wDJy/TK90XsfIJ
arthropoda	TCOR2	genomes.pep	http://gofile.me/5wDJy/ZnW7VI5rC
arthropoda	PVAN1	genomes.pep	http://gofile.me/5wDJy/5V6A9B0Hx
arthropoda	SFRU1	genomes.pep	http://gofile.me/5wDJy/guGS2PF0O
arthropoda	ANAS1	genomes.pep	http://gofile.me/5wDJy/tkoiOVEqF
arthropoda	HAME2	genomes.pep	http://gofile.me/5wDJy/cvAK2GEdn
arthropoda	TQIN1	genomes.pep	http://gofile.me/5wDJy/6imbm6oiR
arthropoda	RIMM1	genomes.pep	http://gofile.me/5wDJy/BU81GjlRZ
arthropoda	CTOR1	genomes.pep	http://gofile.me/5wDJy/PJc5FnlQb
arthropoda	DSTE1	genomes.pep	http://gofile.me/5wDJy/Y0Mq5xI6C
arthropoda	TURT1	genomes.pep	http://gofile.me/5wDJy/QT6Pp8df6
arthropoda	LCOU1	genomes.pep	http://gofile.me/5wDJy/VWnsa2ehb
arthropoda	CDIP1	genomes.pep	http://gofile.me/5wDJy/0D4Sptscb
arthropoda	SDUM1	genomes.pep	http://gofile.me/5wDJy/8t65pVXtT
arthropoda	GOCC1	genomes.pep	http://gofile.me/5wDJy/dNkgglINa
arthropoda	SMAR2	genomes.pep	http://gofile.me/5wDJy/JJsYWZHMn
arthropoda	BTRO1	genomes.pep	http://gofile.me/5wDJy/RpuWT3v4J
arthropoda	COPI1	genomes.pep	http://gofile.me/5wDJy/vmrNgjG76
arthropoda	TCAN1	genomes.pep	http://gofile.me/5wDJy/4XMgqD4cO
arthropoda	CROT1	genomes.pep	http://gofile.me/5wDJy/xOuKATaFP
arthropoda	DTIN1	genomes.pep	http://gofile.me/5wDJy/k5lAalJyd
arthropoda	LDEL1	genomes.pep	http://gofile.me/5wDJy/qTxySwRtw
arthropoda	LINI1	genomes.pep	http://gofile.me/5wDJy/fGLluro1d
arthropoda	POPI2	genomes.pep	http://gofile.me/5wDJy/SYS1N0whK
arthropoda	NNOD1	genomes.pep	http://gofile.me/5wDJy/0Cc3JUjfn
arthropoda	CLEC1	genomes.pep	http://gofile.me/5wDJy/kXI7Wsrzx
arthropoda	VDES1	genomes.pep	http://gofile.me/5wDJy/KMMBm6QPF
arthropoda	PPOL3	genomes.pep	http://gofile.me/5wDJy/V5dq2emvn
arthropoda	TMER1	genomes.pep	http://gofile.me/5wDJy/77t861jLd
arthropoda	TTUB1	genomes.pep	http://gofile.me/5wDJy/dyOSutd4d
arthropoda	FCHI1	genomes.pep	http://gofile.me/5wDJy/DBKBig6h7
arthropoda	DMEL1	genomes.pep	http://gofile.me/5wDJy/SOKlqUOzE
arthropoda	TRIL2	genomes.pep	http://gofile.me/5wDJy/wdI7UgVjR
arthropoda	ISEL1	genomes.pep	http://gofile.me/5wDJy/s7CJqByvj
arthropoda	ISCA1	genomes.pep	http://gofile.me/5wDJy/5JKHHNHIF
arthropoda	OCIN1	genomes.pep	http://gofile.me/5wDJy/obUOwcQtF
arthropoda	BJAM1	genomes.pep	http://gofile.me/5wDJy/0Ug4EZ1uL
arthropoda	CFEL1	genomes.pep	http://gofile.me/5wDJy/bZuVtGQIM
arthropoda	TCAS1	genomes.pep	http://gofile.me/5wDJy/UWdhWRRXT
arthropoda	PRCL1	genomes.pep	http://gofile.me/5wDJy/GsdfQvU7H
arthropoda	MNIP2	genomes.pep	http://gofile.me/5wDJy/hkLx4KV05
arthropoda	OTAU1	genomes.pep	http://gofile.me/5wDJy/V5ouBpsL0
arthropoda	ZNEV1	genomes.pep	http://gofile.me/5wDJy/Kng91SFEN
arthropoda	DPSE1	genomes.pep	http://gofile.me/5wDJy/5wK3RK8RG
arthropoda	TGIG1	genomes.pep	http://gofile.me/5wDJy/ZJy3Qgx0e
arthropoda	HAZT1	genomes.pep	http://gofile.me/5wDJy/zuPBP5qvE
arthropoda	AMEL1	genomes.pep	http://gofile.me/5wDJy/XCDM84LCu
arthropoda	BGER4	genomes.pep	http://gofile.me/5wDJy/YZhwkKH1t
arthropoda	APIS1	genomes.pep	http://gofile.me/5wDJy/TlfYYPfsQ
arthropoda	LDAH1	genomes.pep	http://gofile.me/5wDJy/lnmJXeBO3
arthropoda	NMON1	genomes.pep	http://gofile.me/5wDJy/W7vFqL691
arthropoda	HDES1	genomes.pep	http://gofile.me/5wDJy/s50OGObeO
arthropoda	RSAN1	genomes.pep	http://gofile.me/5wDJy/nYy4bFHqu
arthropoda	LAPU1	genomes.pep	http://gofile.me/5wDJy/YLJCN3j0G
arthropoda	TTRI1	genomes.pep	http://gofile.me/5wDJy/cc2qC9FUo
arthropoda	HHOL2	genomes.pep	http://gofile.me/5wDJy/lo5KS9MG9
arthropoda	FCAN1	genomes.pep	http://gofile.me/5wDJy/aOXp3vnzH
arthropoda	PMON2	genomes.pep	http://gofile.me/5wDJy/Crm0ojHsx
arthropoda	PTEP1	genomes.pep	http://gofile.me/5wDJy/oosCE8lXS
arthropoda	BLAT1	genomes.pep	http://gofile.me/5wDJy/LTMxaHG0U
arthropoda	ZCES1	genomes.pep	http://gofile.me/5wDJy/filMWCKS5
arthropoda	AGAM1	genomes.pep	http://gofile.me/5wDJy/FPhSWQojY
arthropoda	BMOR1	genomes.pep	http://gofile.me/5wDJy/IVH2rGwdz
arthropoda	LPOL1	genomes.pep	http://gofile.me/5wDJy/vL4k6SV2i
arthropoda	TPAL2	genomes.pep	http://gofile.me/5wDJy/XlKWZm9HZ
arthropoda	PORN1	genomes.pep	http://gofile.me/5wDJy/jWUxMmzOi
arthropoda	DPLE1	genomes.pep	http://gofile.me/5wDJy/pfvBKy8zu
arthropoda	TICA2	genomes.pep	http://gofile.me/5wDJy/xiWFNal9a
arthropoda	DMAG2	genomes.pep	http://gofile.me/5wDJy/KblK5cfYg
arthropoda	ATON1	genomes.pep	http://gofile.me/5wDJy/RPfYzjeJC
arthropoda	AAEG1	genomes.pep	http://gofile.me/5wDJy/gsG1lo9dI
hemichordata	SKOW1	genomes.pep	http://gofile.me/5wDJy/L4KJNiUXx
nematoda	HALI1	genomes.pep	http://gofile.me/5wDJy/IIRZGQ2QI
nematoda	OTIP1	genomes.pep	http://gofile.me/5wDJy/zG9e4BYes
nematoda	DPAC1	genomes.pep	http://gofile.me/5wDJy/cRXDrfFJd
nematoda	ANAN1	genomes.pep	http://gofile.me/5wDJy/bYJosZagu
nematoda	CELE1	genomes.pep	http://gofile.me/5wDJy/ix1C1lQVm
nematoda	PRPA1	genomes.pep	http://gofile.me/5wDJy/dB0Pxtniq
nematoda	PROP1	genomes.pep	http://gofile.me/5wDJy/Eni8cS2pL
nematoda	PSAM1	genomes.pep	http://gofile.me/5wDJy/tZQmod2rp
nematoda	AAVE1	genomes.pep	http://gofile.me/5wDJy/u9wpPhF9n
nematoda	PAGI1	genomes.pep	http://gofile.me/5wDJy/crso4YcvH
nematoda	PRED1	genomes.pep	http://gofile.me/5wDJy/fjW4fY811
nematoda	BOKI1	genomes.pep	http://gofile.me/5wDJy/DTRSMYC97
xenoturbellida	XBOC1	genomes.pep	http://gofile.me/5wDJy/Xk4spmWYD
outgroup	SROS1	genomes.pep	http://gofile.me/5wDJy/53Pkfn1AU
outgroup	COWC1	genomes.pep	http://gofile.me/5wDJy/n6PwvYJkW
outgroup	PCHI1	genomes.pep	http://gofile.me/5wDJy/sFZCNDiwn
outgroup	CCIN1	genomes.pep	http://gofile.me/5wDJy/q8rQoOXAs
outgroup	CRFR1	genomes.pep	http://gofile.me/5wDJy/AltQkqg43
outgroup	CLIM1	genomes.pep	http://gofile.me/5wDJy/FfT3CQwO3
outgroup	MBRE2	genomes.pep	http://gofile.me/5wDJy/ScmpYLCep
placozoa	TRIC1	genomes.pep	http://gofile.me/5wDJy/jfpmqzEDE
urochordata	CINT1	genomes.pep	http://gofile.me/5wDJy/786dfHGmX
urochordata	ODIO1	genomes.pep	http://gofile.me/5wDJy/Shfr0Uho4
cnidaria	DCRI1	genomes.pep	http://gofile.me/5wDJy/1006M26gp
cnidaria	MVIR1	genomes.pep	http://gofile.me/5wDJy/Vecupv2dp
cnidaria	HVUL1	genomes.pep	http://gofile.me/5wDJy/8DJy8WwlU
cnidaria	RESC1	genomes.pep	http://gofile.me/5wDJy/Z2UnqtTMW
cnidaria	ATEN1	genomes.pep	http://gofile.me/5wDJy/vJG1zFYGN
cnidaria	NVEC1	genomes.pep	http://gofile.me/5wDJy/Nn7x4G6Dl
priapulida	PCAU1	genomes.pep	http://gofile.me/5wDJy/pcosDKNo5
cycliophora	SPAN1	transdecoder.pep	http://gofile.me/5wDJy/nRhxOqfYZ
acoela	CSUB1	transdecoder.pep	http://gofile.me/5wDJy/xYtHjvBbn
acoela	CNAI1	transdecoder.pep	http://gofile.me/5wDJy/u5MF1Ksqw
acoela	DLON1	transdecoder.pep	http://gofile.me/5wDJy/szoA2cGLh
acoela	NFUS1	transdecoder.pep	http://gofile.me/5wDJy/9EpdMWsyD
acoela	PRUB1	transdecoder.pep	http://gofile.me/5wDJy/zMga9DBCI
acoela	IPUL1	transdecoder.pep	http://gofile.me/5wDJy/lx3foCsJS
mollusca	AENT2	transdecoder.pep	http://gofile.me/5wDJy/o3acIFIul
mollusca	MOUR1	transdecoder.pep	http://gofile.me/5wDJy/K0gs0Bqmu
mollusca	AMSP1	transdecoder.pep	http://gofile.me/5wDJy/WlUcXcITE
mollusca	SVEN1	transdecoder.pep	http://gofile.me/5wDJy/yg2PgjEOx
mollusca	PULY1	transdecoder.pep	http://gofile.me/5wDJy/7Z7jZjagV
mollusca	ERUS1	transdecoder.pep	http://gofile.me/5wDJy/lZANOrt1B
mollusca	SSUL1	transdecoder.pep	http://gofile.me/5wDJy/GZWaOZBwH
mollusca	EOPU1	transdecoder.pep	http://gofile.me/5wDJy/gV7U6Pc2X
mollusca	FKUR1	transdecoder.pep	http://gofile.me/5wDJy/d0ZIPMopn
mollusca	OVER1	transdecoder.pep	http://gofile.me/5wDJy/Wk7mBP1Pj
mollusca	DRET1	transdecoder.pep	http://gofile.me/5wDJy/8KmWg8OY3
mollusca	CTUB1	transdecoder.pep	http://gofile.me/5wDJy/20BKPYr4s
mollusca	COJA1	transdecoder.pep	http://gofile.me/5wDJy/NAuttWgNk
mollusca	MFRU1	transdecoder.pep	http://gofile.me/5wDJy/pQ5haRvZj
mollusca	IPYG1	transdecoder.pep	http://gofile.me/5wDJy/PuNcyStRG
mollusca	NMIR1	transdecoder.pep	http://gofile.me/5wDJy/t2B8vt4Ti
mollusca	RCAR1	transdecoder.pep	http://gofile.me/5wDJy/HFVVwuloL
